id,price,category,subcat,# of bedrooms,# of bathrooms,build size,land size,subdivision,data furnished,latitude,longitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61DBC452395B7PH,8184200,house,single-family-house,4,3,93,112,Mira Valley at Havila,,121.1748924,14.56045712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5F5C9EB5DD12EPH,12171969,house,townhouse,3,3,186,46,Don Antonio Royale Estate,40,121.082236,14.665648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60698DDE423B9PH,600000000,house,single-family-house,5,5,800,1012,Dasmariñas Village,39,121.024909,14.539577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6283359ADE139PH,7117800,house,single-family-house,5,3,100,121,Camella Prominenza ,39,120.8884276,14.9649594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62330D6967DE7PH,5820620,house,single-family-house,3,2,80,124,Glenbrook at Lancaster New City,,120.887159,14.3678168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62976F1DE58CFPH,6528000,house,townhouse,3,3,130,60,ALONG ZAPOTE ROAD,,120.9997847,14.4371254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO627A126DEFDD2PH,13500000,house,single-family-house,4,3,235,150,ALONG ZAPOTE ROAD,,120.961365,14.29841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5EFD988C2AABAPH,16695000,house,townhouse,4,2,152,126,Visayas Ave,39,121.053576,14.669878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629A09C0BC6B1PH,5545555,house,single-family-house,3,2,70,76,Southview Homes Calendola,39,121.0352846,14.3410633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6294FACD27DB6PH,22000000,house,single-family-house,3,3,220,200,Biñan Laguna,39,121.7084963,14.3144646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6249C7316F422PH,5032000,house,townhouse,4,2,90,89,Summerfield antipolo,,121.220905,14.614667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62345C705E6C3PH,6200000,house,single-family-house,3,2,200,210,Soldiers Hills,39,121.036376,14.398367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA5F1838264929CPH,7500000,house,single-family-house,12,10,270,61,Soldiers Hills,,123.8909291,10.3138481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6262C2D747CC7PH,3800000,house,single-family-house,2,2,67,80,Kohana Grove,,120.9784711,14.2356908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5FB4CAB239CC2PH,11500000,house,townhouse,5,4,185,78,Union Village,40,121.053576,14.669878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO622021D14AD6BPH,11000000,house,townhouse,3,4,52.6,52.6,Malaya Townhomes,39,121.033201,14.576774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6108B3A224463PH,23000000,house,single-family-house,2,2,150,72,Ayala Alabang Village,39,121.022321,14.405874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO628C89A7012B0PH,7200000,house,townhouse,3,3,170,68,Ayala Alabang Village,39,121.042788,14.6820013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62669B2B3BDE2PH,2300000,house,townhouse,2,1,114,40,PHirst Park Homes Batulao,,120.810579,14.0778507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO622EE72DA15F8PH,23500000,house,townhouse,3,3,167,100,Anvaya Cove Seascape,38,120.291338,14.7274692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6261FD10AECCDPH,3800000,house,townhouse,3,2,59.86,56,Amaia Series Novaliches,38,121.035611,14.731747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO623AD2498C87DPH,75000000,house,beach-house,4,5,1041,900,,39,120.925892,13.794265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5D9A0D0D03967PH,12500000,house,single-family-house,9,3,600,1144,Joe Mac Subdivision,40,120.58973,15.474975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO628AC8AE9A0DBPH,52000000,house,single-family-house,4,4,350,405,Joe Mac Subdivision,40,121.037608,14.4179774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62617CEADD4BBPH,10500000,house,townhouse,4,3,167.5,125,Joe Mac Subdivision,40,120.985214,14.438526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61EF96D933B01PH,18500000,house,single-family-house,4,4,217,214,Greenwoods Executive Village,,121.092265,14.567197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5FB0C7F792912PH,9200000,house,single-family-house,4,2,120,88,Pacific Residences,,121.065172,14.531149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61EF701BBFBC9PH,7650000,house,townhouse,3,2,106,25,Pacific Residences,39,121.0296667,14.5965203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61BB48C95D072PH,8000000,house,single-family-house,3,2,126,93,Pacific Residences,,121.220905,14.614667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6180EA0F3F93BPH,2300000,house,single-family-house,3,1,50.2,80,Pacific Residences,38,121.151417,14.239095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61F0228A19B83PH,7500000,house,townhouse,4,3,160,120,village east executive village cainta,,121.118502,14.613156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60E1D13EE165DPH,136000000,house,single-family-house,5,5,470,426,Magallanes Village,,121.0178601,14.5354881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5FB50F853F62BPH,29000000,house,single-family-house,5,4,350,220,Magallanes Village,,121.0594362,14.6310662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO627E1791D95A4PH,60000000,house,single-family-house,8,9,765,351,Phuket Mansions South Forbes,38,121.099378,14.2656453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO620BB463C0FE8PH,10000000,house,townhouse,3,2,65,83,Aventine,39,121.065172,14.531149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6180EA0F352D5PH,19160960,house,single-family-house,3,2,198,240,Aventine,39,120.999755,14.13913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62039B3606ABAPH,12000000,house,single-family-house,4,2,200,238,Aventine,39,121.0080137,14.417168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO628F4C6EB4DFCPH,1505000,house,single-family-house,2,1,39,107,White Plains Porac,39,120.55667,15.11521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6216FFD32C872PH,17500000,house,single-family-house,2,2,160,180,White Plains Porac,40,121.038526,14.62746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6216D73D1FE1EPH,16500000,house,single-family-house,4,3,360,207,Tagaytay Country Homes 3,38,120.95476,14.119975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO625D18D91F592PH,85000000,house,single-family-house,5,6.5,450,344,San Miguel Village,,121.025511,14.56596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61D6ADA3289AFPH,22400000,house,townhouse,4,4,252,179,BF Homes Parañaque,,121.0245799,14.4521766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5B6D2E765F40FPH,2044125,house,townhouse,3,1,54,50,BF Homes Parañaque,,120.924603,14.102605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO62664BE271BBBPH,14500000,house,townhouse,4,4,160.59,63,BF Homes Parañaque,40,121.0572,14.61777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62876CBCEB37DPH,160000000,house,single-family-house,5,5,750,721,valle verde 6,38,121.072573,14.582943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60B1EF068434APH,228570000,house,single-family-house,5,4,80,1203,valle verde 6,,121.0389312,14.5939458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61857A292A1A7PH,57000000,house,single-family-house,5,5,461,0,Hillsborough Subdivision,,121.040194,14.434669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO607877FCEB090PH,35000000,house,beach-house,3,2,250,2779,Hillsborough Subdivision,38,123.365513,9.454515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6190DA988D09APH,8800000,house,single-family-house,8,7,228,76,Amaia Scapes Capas,,121.123722,14.551401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61DEE5F16DF23PH,50000000,house,townhouse,4,4,355.98,110,Valle Verde - Pasig,,121.0755364,14.58343059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6255354C237E7PH,29000000,house,single-family-house,5,4,350,220,Brgy. Quirino 2-A,39,121.0589789,14.6295293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5BADAB82D7E85PH,4859800,house,single-family-house,3,2,94,89,Amaresa 1,,121.0589825,14.8216954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO626F7FDA65EC7PH,110000000,house,single-family-house,5,6,778,400,Capitol 8 Village,,121.058764,14.571957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61626397B2C28PH,55000000,house,single-family-house,3,4,300,166,Horseshoe Village,40,121.043543,14.613141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6201110ADC7BCPH,13800000,house,townhouse,3,3,165,50,Sikatuna Village,,121.057875,14.636902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NO362HO75MQUINTRESPH,7100000,house,single-family-house,4,3,163,162,Private,,120.651906,15.150545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61FA12E94219EPH,135000000,house,single-family-house,5,6,700,681,Pacific Village ,39,121.040194,14.434669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61D8ED6D6CA75PH,117500000,house,single-family-house,4,4,600,599,White Plains,39,121.0711795,14.6060344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61B0323177380PH,52000000,house,single-family-house,5,6,500,300,Tivoli Royale,39,121.082236,14.665648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO615ADA517D59FPH,16500000,house,townhouse,3,3,232,150,BF International,,121.0061146,14.4508188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO620D14CD9C36CPH,9600000,house,single-family-house,4,4,150,141,Valley Golf,39,121.157573,14.58843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO620F2B675D3ECPH,15000000,house,single-family-house,3,2,136.6,102.38,Woodsville Residences,,121.025633,14.499387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5FFD1B3A62441PH,9000000,house,single-family-house,6,2,150,192,VergonVille Subdivision,,120.987483,14.461456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6231E304495E4PH,350000000,house,single-family-house,7,6,800,954,Northeast Greenhills ,,121.0468908,14.6011932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62052F0082D99PH,4484800,house,townhouse,2,1,70,61,Southview Calendola,,121.0535937,14.3494688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6208D76D92747PH,6200000,house,townhouse,3,2,84,81,Almiya Subdivision,,123.930027,10.36356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61E8ED52CEB98PH,50000000,house,single-family-house,5,6,650,821,Anvaya Cove,,120.291338,14.7274692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62541C009F304PH,3902640,house,single-family-house,3,2,57,97,Solaya Residence,40,121.136233,13.981901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO622B171E4082CPH,9000000,house,single-family-house,3,3,201,255,Azienda Milan,,123.817974,10.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6284808A97BC1PH,11500000,house,townhouse,4,5,138,98,Rim View Park,,121.119734,14.640389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO614C21671DBBFPH,6000000,house,townhouse,4,3,94,60,Rim View Park,39,120.9997847,14.4371254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO607ABCBB13BD9PH,8500000,house,townhouse,3,3,180,77,BF Homes Parañaque,,121.0245799,14.4521766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60C71445CE4E1PH,8500000,house,townhouse,3,2,103,67,BF Homes Parañaque,,123.91229,10.345495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6135D7B33B43CPH,4000000,house,townhouse,2,2,84,74,VergonVille Subdivision,,120.987483,14.461456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO628CA5CF6904DPH,5100000,house,single-family-house,3,2,75,128,Bankers Village 3,40,121.17485,14.5841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO613EF235BEC4FPH,160000000,house,single-family-house,5,5,820,480,Ayala Heights,,121.082236,14.665648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61E276CF9E60CPH,41500000,house,single-family-house,5,5,500,338,Filinvest 2 Subdivision,39,121.109668,14.703588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6215F1504A628PH,3800000,house,townhouse,2,2,105,62,Filinvest 2 Subdivision,39,121.46322,14.759571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61E6D76735074PH,13500000,house,townhouse,4,3,220,120,Rancho Estates 2,39,121.118747,14.653339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO625E5FEDBD54DPH,95000000,house,single-family-house,4,5,450,198,Mckinley Hill Village,,121.0553,14.53712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6229A620BF0C8PH,55000000,house,single-family-house,8,9,765,351,South Forbes Phuket Mansion,,121.0384526,14.2363657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61FB49DB86EBAPH,7500000,house,townhouse,4,3,149,83,,,123.9374861,10.3395723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60FCC4878DC6BPH,8800000,house,townhouse,3,3,290,100,Hobart Village 2,,121.0117673,14.6948781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO608251DA171DBPH,9000000,house,single-family-house,2,2,100,67,Hobart Village 2,,121.009856,14.570873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61939A339260CPH,110000000,house,single-family-house,4,5,500,408,Ayala Alabang Village,,121.022321,14.405874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61D3E421AC764PH,16500000,house,single-family-house,4,3,360,207,Tagaytay Country Homes 3,,120.95476,14.119975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60EDBCD1DBB41PH,3697532.16,house,townhouse,3,1,42.4,72,Elisa Homes,39,120.9943658,14.3810075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61EA96A5175AEPH,18500000,house,single-family-house,4,3,315,200,Kishanta Zen Residences,40,123.835537,10.271705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61B03550E1EBFPH,27000000,house,single-family-house,4,3,500,525,Mapayapa Village 3,39,121.059136,14.682138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6018471AC62A3PH,4800000,house,townhouse,3,2,106,60,Mapayapa Village 3,,121.141432,14.611857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO613B0933E4973PH,57000000,house,single-family-house,5,4,381,490,Portofino Heights,,121.0397331,14.4133968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62398F3524ABBPH,2923000,house,townhouse,2,1,40,48,Subdivision-Camella PPC,,118.760283,9.732545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60E805DDAE05CPH,265000000,house,single-family-house,3,4,500,805,Green Meadows Subdivision,,121.070815,14.596756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62171E908DE3DPH,129000000,house,single-family-house,5,4,332,353,Magallanes Village,40,121.017778,14.534456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO627DD7680C7E2PH,95000000,house,single-family-house,5,5,450,344,San Miguel Village,,121.032076,14.56568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60C9D5657A957PH,8500000,house,townhouse,3,2,103,67,Greenplains Subdivision,38,123.91229,10.345495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61EE029391E17PH,17500000,house,townhouse,3,2,194,92,Doña Juana Subdivision,38,121.089097,14.588464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60F84500126C5PH,2978160,house,townhouse,2,1,42.4,48,Elisa Homes,,120.9861753,14.37571793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5FBC4E2454563PH,10500000,house,single-family-house,4,2,190,276,BF Homes Almanza,,121.0078767,14.4023926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO622DAD4FBA28DPH,5300000,house,townhouse,2,2,65,78,Soldiers Hills,,121.036376,14.398367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5FF75E3DE90D8PH,2150000,house,single-family-house,2,1,40,60,Camella Trece,,120.8443843,14.2737173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61790062E2710PH,128000000,house,villas,6,6,600,860,Loyola Grand Villas - Marikina,39,121.081519,14.634065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62613ED40824FPH,120000000,house,single-family-house,4,4,650,800,Maria Luisa Estate Park,38,123.89323,10.373761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5DD8812CCADFFPH,10900000,house,single-family-house,2,1,70,156,Camella Grenville,39,121.071489,14.530826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61A7258A53BEAPH,16000000,house,single-family-house,5,1,350,150,Greenwood Executive Village,,121.0977,14.549724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6291798283005PH,265000000,house,single-family-house,5,5,2800,1075,Ayala Heights,,121.0866273,14.6650233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61EE471EF0531PH,9500000,house,single-family-house,3,2,95,155,BF Homes Parañaque,,121.0245799,14.4521766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6229664ED6134PH,26000000,house,single-family-house,4,4,325,235,Venare,,121.0533622,14.1857173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62357C1B9541CPH,7200000,house,townhouse,3,3,180,60,Venare,39,121.042788,14.6820013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62285F1991733PH,95000000,house,villas,8,11,800,600,Venare,39,120.9331771,14.0937467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6229CF9EA2DB8PH,58000000,house,single-family-house,4,4,450,9210,Venare,38,121.0999131,13.8801205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61EE471EF0531PH,9500000,house,single-family-house,3,2,95,155,BF Homes Parañaque,,121.0245799,14.4521766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO605AB81F0D707PH,7400000,house,townhouse,3,3,117,60,NIA Village,40,121.042788,14.6820013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO611E0BA426ACDPH,80000000,house,single-family-house,4,5,500,706,Anvaya Cove,,120.291338,14.7274692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO622DD3E414B16PH,28000000,house,single-family-house,5,4,286,300,Anvaya Cove,39,123.832558,10.2650223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6254E2CC68AA1PH,6985000,house,townhouse,3,2,136.07,85.5,Ridgemont ,39,121.133225,14.585695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61F7F8B235952PH,9000000,house,single-family-house,4,3,108,152,Ridgemont ,40,121.133225,14.585695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61FA93BBBFAB3PH,120000000,house,single-family-house,5,5,800,861,Ridgemont ,38,121.254587,14.721661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61668F5EB1CEFPH,7500000,house,single-family-house,3,3,180,113,Cerritos ,,120.9777822,14.3981207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO618E786D5FA5BPH,65000000,house,single-family-house,4,4,500,474,St. Ignatius Village,39,121.072922,14.613347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6241CBB085E26PH,2079000,house,townhouse,2,1,40,36,Monte Royale Residences,39,120.9062254,14.4084872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629343635CF28PH,192000000,house,single-family-house,5,6,700,600,East Greenhills,39,121.053333,14.592173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO622AEB065083FPH,85000000,house,single-family-house,4,4,750,380,Ayala Westgrove Heights ,39,121.0361144,14.2174433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60F52EC66AEE6PH,75000000,house,beach-house,5,5,1041,900,Ayala Westgrove Heights ,40,121.173713,13.90682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO627DB1F78282CPH,1990000,house,single-family-house,2,1,44.5,58.5,The Woodlands at Trece Martires,39,120.886854,14.290812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO615BE92079977PH,195000000,house,single-family-house,7,6,675,555,Ayala Alabang Village,40,121.022321,14.405874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO617F40DB7E637PH,28000000,house,townhouse,3,4,245,110,Ayala Alabang Village,,121.035979,14.637561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO615EB92256F34PH,28000000,house,single-family-house,4,4,780,280,St Legacy East Subdivision,,121.0245799,14.4521766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6205D830A5A4DPH,25000000,house,single-family-house,6,6,350,300,St. Martin Village,,121.0318674,14.46225967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5FF012E26D60DPH,29500000,house,single-family-house,5,6,320,216,Filinvest Heights,,121.1063737,14.70186462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6172556F0CA93PH,47000000,house,single-family-house,4,5,350,419,Tierra Pura ,40,121.042788,14.6820013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62862A612E582PH,8500000,house,townhouse,4,4,160,99,Tierra Pura ,40,121.032463,14.696551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO614C16E2673DBPH,5500000,house,townhouse,3,3,114.4,80,Tierra Pura ,39,121.0080137,14.417168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62975AF67FDBCPH,4200000,house,single-family-house,4,3,110,100,Isedro Homes ,39,120.937221,15.0196756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61FE88CF569B9PH,8000000,house,townhouse,4,4,135,80,Better Living Subdivision,,121.024909,14.482705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO607E4A80C78E3PH,8500000,house,townhouse,3,3,180,98,Jackielou Ville Subdivision,,121.0245799,14.4521766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO605EC2E7206AEPH,7200000,house,townhouse,3,3,180,60,Tandang Sora,,121.042788,14.6820013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60A8B4FA7FAE8PH,29000000,house,single-family-house,4,5,720,840,Vista Verde Executive Village - Cainta,,121.1114317,14.6051713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6010D38FE8A5BPH,45000000,house,townhouse,4,4,359,104.35,Vista Verde Executive Village - Cainta,40,121.029926,14.584746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60E80436869BDPH,265000000,house,single-family-house,3,4,500,805,Green Meadows Subdivision,40,121.070815,14.596756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60AF3C2BDA49BPH,25296000,house,townhouse,3,3,237.85,92,Likha Residences,40,121.0449202,14.43792439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6181DE95343A1PH,5600000,house,townhouse,3,2,104,71,Moonwalk Village,39,120.9909364,14.42594163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6103B5101F081PH,265000000,house,single-family-house,3,3,500,805,Green Meadows Subdivision,39,121.070815,14.596756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60DCA5F5DA643PH,480000,house,townhouse,3,2,50,50,Westwood 5,39,120.896613,14.37318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5BB58E38EDACFPH,32000000,house,single-family-house,4,4,250,266,Amore at Portofino,,121.0078767,14.4023926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6201D8DC43AA6PH,100000000,house,single-family-house,5,5,467,195,Valle Verde - Pasig,,121.0755364,14.58343059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60052527543F1PH,48000000,house,single-family-house,5,4,344,296,Valle Verde - Pasig,39,121.0572,14.61777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62382F274D9FAPH,95000000,house,single-family-house,4,4,532,482,Ayala Heights Village,40,121.082236,14.665648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6135A673A5674PH,30000000,house,single-family-house,4,4,420,336,BF Agelor,,121.0245799,14.4521766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO615FF0FAF4098PH,95000000,house,single-family-house,4,4,532,482,Ayala Heights,,121.082236,14.665648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5CEF1229CF5FEPH,27000000,house,single-family-house,4,4,307,240,Filinvest 2 Subdivision,40,121.082236,14.696697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61757474C4656PH,9000000,house,single-family-house,5,3,157,140,Belize North,,123.967246,10.368015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO625EB9441BEECPH,18000000,house,single-family-house,4,5,240,176,Vista Grande,,123.84731,10.271295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6256ED301BBC6PH,9500000,house,beach-house,2,2,155,219,Aduna Beach Villas,39,124.0279802,10.5450162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5F93CD801B7B4PH,8888888,house,townhouse,3,3,126,42,Don Antonio Heights,,121.082236,14.696697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
